client_id,birth_number,district_id,gender,age,ageType
3331,1970-03-05,70,0,30,3
3332,1969-12-15,46,0,31,3
3333,1949-08-24,10,0,51,5
3334,1967-08-01,1,1,33,3
3335,1967-03-10,11,1,33,3
3336,1951-06-30,64,0,49,4
3337,1952-05-13,53,1,48,4
3338,1942-12-29,69,0,58,5
3339,1976-02-29,31,0,24,2
3340,1976-03-16,54,1,24,2
3341,1969-01-20,54,0,31,3
3342,1973-10-29,73,1,27,2
3344,1961-10-16,42,1,39,3
3345,1941-02-27,37,0,59,5
3346,1941-03-25,37,1,59,5
3347,1936-02-19,11,1,64,6
3348,1978-03-14,38,0,22,2
3349,1964-01-21,42,1,36,3
3350,1950-04-19,30,1,50,5
3351,1942-10-15,30,0,58,5
3352,1919-10-12,23,1,81,6
3353,1919-05-21,23,0,81,6
3354,1943-11-28,62,0,57,5
3355,1953-02-15,38,1,47,4
3356,1974-05-23,73,1,26,2
3357,1954-08-21,63,0,46,4
3358,1975-11-07,16,1,25,2
3359,1945-03-24,1,1,55,5
3360,1976-10-01,43,0,24,2
3361,1930-11-02,40,0,70,6
3365,1966-08-30,1,0,34,3
3366,1959-03-12,54,0,41,4
3367,1952-05-23,54,1,48,4
3368,1952-11-24,14,0,48,4
3369,1952-05-16,1,1,48,4
3370,1919-04-28,25,1,81,6
3371,1919-11-07,25,0,81,6
3372,1970-11-30,1,1,30,3
3373,1952-12-29,5,1,48,4
3374,1960-09-13,5,0,40,4
3375,1954-12-06,74,1,46,4
3376,1945-02-19,11,0,55,5
3377,1938-06-05,11,1,62,6
3378,1957-05-21,5,1,43,4
3379,1949-08-01,5,0,51,5
3380,1978-05-03,74,0,22,2
3381,1965-10-01,70,0,35,3
3382,1954-03-28,54,1,46,4
3383,1956-05-23,54,0,44,4
3384,1942-09-03,41,0,58,5
3385,1924-03-13,11,0,76,6
3386,1940-04-08,49,0,60,6
3387,1943-09-14,58,1,57,5
3388,1965-11-26,53,0,35,3
3389,1967-02-16,39,0,33,3
3390,1972-12-17,53,0,28,2
3391,1971-05-07,42,1,29,2
3392,1975-12-01,1,0,25,2
3393,1954-09-24,73,0,46,4
3394,1980-08-04,66,0,20,2
3395,1963-01-28,4,1,37,3
3396,1977-04-03,18,0,23,2
3397,1974-07-08,24,0,26,2
3398,1969-10-13,24,1,31,3
3399,1932-03-25,72,1,68,6
3402,1952-06-02,74,0,48,4
3403,1957-11-18,74,1,43,4
3404,1940-11-11,56,0,60,6
3405,1950-01-15,40,1,50,5
3406,1947-08-13,40,0,53,5
3407,1973-05-13,35,0,27,2
3408,1974-01-20,35,1,26,2
3409,1919-05-03,36,1,81,6
3410,1965-03-16,54,1,35,3
3412,1975-08-18,57,1,25,2
3413,1969-12-25,57,0,31,3
3414,1947-11-17,11,0,53,5
3415,1973-10-30,54,0,27,2
3416,1978-07-01,35,1,22,2
3417,1985-04-18,35,0,15,1
3418,1963-09-07,70,0,37,3
3420,1979-07-24,66,1,21,2
3421,1947-04-05,20,1,53,5
3422,1951-06-02,1,0,49,4
3423,1971-10-05,12,0,29,2
3424,1918-12-14,64,1,82,6
3425,1970-06-07,70,1,30,3
3426,1978-03-07,73,1,22,2
3427,1980-07-16,42,1,20,2
3428,1987-10-27,42,0,13,1
3429,1941-11-16,46,1,59,5
3430,1951-10-25,3,1,49,4
3431,1979-05-05,70,0,21,2
3432,1973-12-08,15,1,27,2
3433,1962-10-07,71,1,38,3
3434,1956-10-20,71,0,44,4
3435,1945-06-27,4,0,55,5
3436,1958-03-18,30,1,42,4
3437,1959-09-08,30,0,41,4
3438,1942-02-12,43,1,58,5
3439,1967-02-27,62,1,33,3
3440,1938-03-13,1,0,62,6
3441,1958-03-09,75,1,42,4
3443,1935-01-06,1,0,65,6
3444,1977-05-06,57,1,23,2
3445,1979-04-26,17,0,21,2
3446,1957-11-01,70,1,43,4
3447,1949-05-21,54,0,51,5
3448,1955-01-24,1,1,45,4
3449,1928-04-21,27,1,72,6
3450,1976-10-12,25,1,24,2
3451,1974-08-17,19,1,26,2
3452,1975-09-28,19,0,25,2
3453,1950-09-02,56,1,50,5
3454,1949-11-17,11,0,51,5
3455,1957-03-28,11,1,43,4
3456,1945-02-21,54,0,55,5
3457,1923-07-14,75,0,77,6
3458,1953-07-30,33,1,47,4
3459,1964-09-30,14,0,36,3
3460,1965-11-11,14,1,35,3
3461,1958-03-22,54,1,42,4
3462,1965-04-18,54,0,35,3
3463,1979-04-02,1,0,21,2
3464,1953-02-14,43,1,47,4
3465,1942-05-17,30,1,58,5
3466,1936-07-01,1,0,64,6
3467,1940-01-06,1,1,60,6
3468,1934-01-31,68,0,66,6
3469,1975-03-23,1,0,25,2
3470,1937-05-23,52,0,63,6
3471,1952-10-29,1,0,48,4
3472,1946-06-11,70,0,54,5
3473,1948-06-21,70,1,52,5
3474,1955-01-08,32,0,45,4
3475,1957-04-13,19,1,43,4
3476,1968-02-05,60,0,32,3
3477,1965-09-28,37,1,35,3
3478,1926-06-30,1,1,74,6
3479,1933-10-19,1,0,67,6
3480,1951-05-10,15,0,49,4
3481,1957-12-10,15,1,43,4
3482,1941-03-09,71,0,59,5
3483,1941-01-02,70,1,59,5
3484,1972-05-30,44,1,28,2
3485,1922-06-27,77,1,78,6
3486,1962-04-09,77,1,38,3
3487,1959-10-06,1,1,41,4
3488,1955-11-09,1,1,45,4
3489,1966-09-13,76,1,34,3
3490,1920-11-16,19,1,80,6
3491,1922-12-18,19,0,78,6
3492,1971-01-27,8,0,29,2
3493,1965-06-04,69,0,35,3
3494,1969-08-02,42,1,31,3
3495,1941-06-10,64,0,59,5
3496,1949-08-11,64,1,51,5
3497,1970-10-11,39,0,30,3
3498,1938-05-01,77,1,62,6
3499,1969-04-16,19,1,31,3
3500,1960-07-07,29,1,40,4
3501,1964-04-21,51,1,36,3
3502,1952-09-03,54,1,48,4
3503,1953-02-14,54,0,47,4
3504,1952-02-25,40,1,48,4
3505,1978-01-06,20,1,22,2
3506,1961-09-20,1,0,39,3
3507,1947-01-02,32,0,53,5
3508,1970-12-09,38,1,30,3
3509,1965-03-13,38,0,35,3
3510,1939-11-26,13,1,61,6
3511,1963-10-11,74,1,37,3
3512,1946-06-25,49,1,54,5
3513,1922-08-20,70,1,78,6
3514,1918-03-05,70,0,82,6
3515,1975-02-02,61,0,25,2
3516,1971-10-07,58,0,29,2
3517,1953-07-24,68,0,47,4
3518,1955-10-02,33,0,45,4
3519,1950-01-15,74,1,50,5
3520,1928-06-17,8,0,72,6
3521,1964-08-20,4,1,36,3
3522,1963-03-02,57,1,37,3
3523,1964-05-29,6,1,36,3
3524,1945-12-20,68,0,55,5
3525,1974-06-21,15,1,26,2
3526,1977-08-06,15,0,23,2
3527,1978-09-11,77,1,22,2
3528,1970-11-06,73,0,30,3
3529,1973-04-15,54,1,27,2
3530,1971-10-18,16,0,29,2
3531,1920-07-14,43,1,80,6
3532,1935-03-24,56,1,65,6
3533,1964-01-01,1,0,36,3
3534,1971-04-21,50,0,29,2
3535,1973-06-12,37,1,27,2
3536,1922-09-20,55,1,78,6
3537,1946-05-16,51,1,54,5
3538,1944-06-02,1,0,56,5
3539,1920-10-01,36,1,80,6
3540,1936-09-04,51,1,64,6
3541,1934-06-01,51,0,66,6
3542,1939-10-02,10,1,61,6
3543,1941-09-19,10,0,59,5
3544,1961-09-15,1,0,39,3
3545,1966-12-01,68,1,34,3
3546,1971-03-28,3,1,29,2
3547,1924-04-15,1,0,76,6
3548,1975-06-03,1,1,25,2
3549,1937-10-08,5,0,63,6
3550,1969-10-14,54,0,31,3
3552,1940-12-16,44,1,60,6
3554,1966-01-21,22,0,34,3
3555,1968-03-06,22,1,32,3
3556,1927-12-27,6,1,73,6
3557,1928-12-24,6,0,72,6
3558,1928-08-01,54,0,72,6
3559,1939-11-23,57,0,61,6
3560,1944-03-02,57,1,56,5
3562,1931-05-05,1,1,69,6
3563,1926-12-22,1,0,74,6
3564,1948-04-23,62,1,52,5
3565,1962-08-29,44,1,38,3
3566,1932-03-19,65,0,68,6
3567,1948-04-09,1,1,52,5
3568,1941-02-25,1,1,59,5
3569,1933-05-09,67,1,67,6
3570,1945-05-27,15,0,55,5
3571,1970-07-17,25,1,30,3
3572,1929-01-18,48,0,71,6
3573,1972-03-09,8,0,28,2
3574,1946-03-17,19,0,54,5
3575,1937-11-12,9,0,63,6
3576,1939-04-15,1,0,61,6
3577,1943-01-15,31,0,57,5
3578,1927-11-20,72,1,73,6
3579,1930-09-07,72,0,70,6
3580,1929-05-27,6,0,71,6
3581,1968-01-23,33,1,32,3
3582,1955-03-17,38,1,45,4
3583,1942-10-09,15,0,58,5
3584,1941-04-25,15,1,59,5
3585,1968-11-02,29,0,32,3
3586,1943-05-11,60,1,57,5
3587,1940-01-01,60,0,60,6
3588,1953-12-04,76,0,47,4
3589,1961-08-13,73,0,39,3
3590,1976-10-23,23,0,24,2
3591,1930-10-28,74,1,70,6
3592,1925-04-30,74,0,75,6
3594,1961-06-07,13,0,39,3
3595,1965-02-01,28,1,35,3
3596,1975-04-22,74,1,25,2
3597,1933-09-17,10,0,67,6
3598,1923-10-11,66,1,77,6
3599,1931-04-02,66,0,69,6
3600,1943-08-26,46,0,57,5
3601,1938-09-03,19,1,62,6
3602,1941-01-10,19,0,59,5
3603,1954-07-13,42,1,46,4
3605,1934-08-24,71,1,66,6
3606,1958-07-06,63,1,42,4
3607,1946-08-29,18,0,54,5
3608,1948-01-09,66,1,52,5
3609,1955-11-26,66,0,45,4
3610,1919-06-08,36,1,81,6
3611,1972-06-27,30,0,28,2
3612,1962-10-04,19,0,38,3
3613,1969-03-12,19,1,31,3
3614,1971-11-09,43,0,29,2
3615,1974-08-04,1,1,26,2
3616,1964-05-14,77,0,36,3
3617,1954-12-30,51,0,46,4
3618,1953-03-21,54,1,47,4
3619,1955-09-09,40,1,45,4
3620,1937-10-14,21,1,63,6
3621,1939-08-21,66,1,61,6
3622,1938-05-17,66,0,62,6
3623,1965-05-20,28,0,35,3
3624,1982-03-27,1,0,18,1
3627,1981-07-08,18,0,19,1
3628,1927-03-26,11,0,73,6
3629,1948-01-13,42,1,52,5
3630,1923-12-28,64,0,77,6
3631,1921-12-19,64,1,79,6
3632,1943-10-29,15,0,57,5
3633,1933-11-14,72,1,67,6
3634,1923-07-25,1,1,77,6
3635,1921-03-03,1,0,79,6
3636,1978-06-19,46,1,22,2
3637,1959-02-10,64,1,41,4
3638,1944-01-11,49,0,56,5
3639,1928-05-17,73,1,72,6
3640,1978-08-24,75,1,22,2
3641,1979-03-01,75,0,21,2
3642,1961-09-27,19,1,39,3
3643,1980-12-11,26,1,20,2
3644,1951-07-14,75,1,49,4
3645,1975-03-26,34,1,25,2
3646,1943-07-16,33,0,57,5
3647,1948-09-23,33,1,52,5
3648,1980-02-03,3,1,20,2
3649,1959-11-25,10,0,41,4
3650,1918-03-17,64,1,82,6
3651,1918-11-01,35,1,82,6
3652,1920-03-20,1,1,80,6
3653,1917-02-03,1,0,83,6
3654,1924-04-01,25,0,76,6
3655,1968-03-06,59,1,32,3
3656,1925-09-26,62,0,75,6
3657,1921-06-18,62,1,79,6
3658,1924-05-05,58,1,76,6
3659,1930-12-10,42,0,70,6
3660,1974-08-09,65,1,26,2
3661,1932-12-25,51,1,68,6
3662,1931-10-22,27,1,69,6
3663,1947-07-25,69,0,53,5
3664,1951-04-19,69,1,49,4
3667,1971-10-18,70,1,29,2
3668,1973-01-23,70,0,27,2
3669,1962-09-22,10,1,38,3
3670,1980-10-17,44,0,20,2
3671,1943-08-16,10,1,57,5
3672,1949-01-06,10,0,51,5
3673,1952-01-07,1,0,48,4
3674,1980-12-10,17,0,20,2
3675,1952-04-18,70,1,48,4
3676,1965-11-14,10,0,35,3
3677,1960-10-16,10,1,40,4
3678,1934-09-12,1,0,66,6
3679,1931-05-23,72,1,69,6
3680,1923-05-07,72,0,77,6
3681,1921-05-26,1,1,79,6
3682,1924-02-12,1,0,76,6
3683,1977-03-22,74,0,23,2
3684,1962-01-31,16,0,38,3
3685,1974-04-06,74,1,26,2
3686,1962-11-11,61,0,38,3
3687,1972-03-06,49,1,28,2
3688,1975-06-02,49,0,25,2
3689,1979-08-12,9,0,21,2
3690,1960-09-02,44,1,40,4
3691,1965-05-17,18,1,35,3
3693,1922-05-01,15,1,78,6
3694,1920-05-29,15,0,80,6
3695,1934-11-04,55,1,66,6
3696,1939-05-11,55,0,61,6
3697,1954-02-16,9,0,46,4
3698,1971-05-25,44,1,29,2
3699,1968-09-08,1,1,32,3
3700,1976-06-24,1,0,24,2
3701,1954-06-06,73,0,46,4
3702,1952-12-27,76,1,48,4
3703,1931-07-15,17,1,69,6
3704,1962-05-11,69,1,38,3
3705,1965-07-04,1,0,35,3
3707,1941-07-24,74,1,59,5
3708,1958-04-16,46,0,42,4
3709,1955-06-03,46,1,45,4
3710,1928-02-25,59,1,72,6
3711,1968-06-07,25,1,32,3
3712,1969-06-30,56,0,31,3
3713,1944-03-23,41,0,56,5
3714,1953-11-01,8,0,47,4
3716,1953-05-15,74,1,47,4
3717,1925-03-02,71,1,75,6
3718,1929-07-29,71,0,71,6
3719,1930-09-30,54,1,70,6
3720,1937-01-07,54,0,63,6
3721,1955-01-16,64,0,45,4
3722,1956-05-29,1,0,44,4
3723,1968-10-01,18,1,32,3
3724,1925-10-23,57,0,75,6
3727,1970-02-13,33,1,30,3
3728,1936-02-06,66,1,64,6
3729,1941-09-22,66,0,59,5
3730,1945-09-07,59,0,55,5
3732,1946-09-27,66,1,54,5
3733,1946-06-09,1,0,54,5
3734,1944-01-02,15,1,56,5
3735,1938-02-17,18,1,62,6
3736,1932-08-22,18,0,68,6
3737,1948-05-30,12,1,52,5
3738,1978-05-01,1,0,22,2
3739,1956-09-21,3,0,44,4
3740,1929-12-03,46,1,71,6
3741,1936-06-04,16,1,64,6
3742,1961-12-27,56,0,39,3
3743,1958-12-06,56,1,42,4
3745,1971-02-19,2,0,29,2
3746,1975-02-25,66,1,25,2
3747,1965-01-02,1,1,35,3
3748,1930-04-05,59,0,70,6
3749,1943-04-21,65,0,57,5
3750,1938-11-03,1,1,62,6
3751,1966-11-12,33,1,34,3
3752,1961-03-06,33,0,39,3
3753,1959-05-14,1,0,41,4
3754,1947-08-13,1,0,53,5
3755,1951-08-09,37,0,49,4
3756,1971-11-03,12,0,29,2
3757,1922-05-16,5,1,78,6
3758,1963-10-14,53,0,37,3
3759,1961-11-12,53,1,39,3
3760,1955-02-04,18,1,45,4
3761,1975-09-05,48,1,25,2
3762,1959-03-18,60,0,41,4
3763,1977-09-12,38,0,23,2
3764,1978-03-01,38,1,22,2
3765,1956-02-24,45,0,44,4
3766,1980-04-10,1,0,20,2
3767,1936-10-07,14,1,64,6
3768,1944-04-04,14,0,56,5
3769,1957-10-10,54,1,43,4
3770,1925-02-03,35,0,75,6
3771,1942-04-27,48,1,58,5
3772,1936-09-23,48,0,64,6
3773,1964-08-29,33,0,36,3
3774,1922-11-29,1,1,78,6
3775,1928-12-27,46,1,72,6
3776,1978-08-09,74,1,22,2
3777,1975-10-04,74,0,25,2
3779,1949-06-15,6,1,51,5
3780,1977-12-22,37,1,23,2
3781,1975-04-12,17,0,25,2
3782,1980-10-10,1,1,20,2
3783,1968-08-08,1,0,32,3
3784,1974-12-08,1,1,26,2
3785,1920-08-18,66,0,80,6
3786,1920-08-10,13,1,80,6
3787,1978-06-07,21,0,22,2
3788,1955-08-05,56,0,45,4
3789,1964-11-17,66,1,36,3
3790,1936-09-28,48,1,64,6
3791,1939-04-18,72,1,61,6
3792,1972-10-21,74,1,28,2
3793,1951-07-20,39,0,49,4
3794,1976-06-06,37,0,24,2
3795,1982-06-03,12,1,18,1
3796,1953-07-29,3,1,47,4
3797,1951-08-14,3,0,49,4
3798,1954-12-17,1,0,46,4
3799,1929-04-24,2,1,71,6
3800,1954-07-15,38,0,46,4
3801,1948-09-15,38,1,52,5
3802,1925-08-28,67,1,75,6
3803,1930-08-15,1,1,70,6
3804,1933-05-11,1,0,67,6
3805,1943-01-20,68,1,57,5
3806,1967-07-27,54,0,33,3
3807,1947-12-07,33,0,53,5
3808,1943-02-24,57,1,57,5
3811,1952-07-20,6,1,48,4
3812,1967-03-08,1,1,33,3
3813,1978-09-25,2,0,22,2
3814,1945-10-13,1,1,55,5
3815,1969-05-12,28,0,31,3
3816,1966-02-26,1,1,34,3
3817,1937-11-21,77,0,63,6
3818,1942-08-28,71,1,58,5
3819,1936-06-24,71,0,64,6
3821,1939-06-16,22,1,61,6
3822,1953-12-26,48,1,47,4
3823,1957-01-08,63,1,43,4
3824,1971-02-07,41,1,29,2
3825,1965-05-20,41,0,35,3
3826,1921-04-08,33,1,79,6
3827,1923-06-05,33,0,77,6
3829,1972-04-13,59,1,28,2
3830,1968-03-24,18,0,32,3
3831,1918-03-11,11,1,82,6
3832,1925-10-04,11,0,75,6
3833,1935-04-01,19,1,65,6
3834,1976-10-12,1,0,24,2
3835,1931-06-12,50,0,69,6
3836,1948-12-21,77,1,52,5
3837,1921-09-22,39,0,79,6
3838,1929-11-27,65,1,71,6
3839,1937-08-05,65,0,63,6
3840,1933-07-12,50,0,67,6
3841,1919-08-08,26,1,81,6
3842,1976-07-26,74,1,24,2
3843,1942-05-21,4,0,58,5
3844,1964-01-26,71,0,36,3
3845,1959-06-09,1,1,41,4
3846,1980-08-11,27,0,20,2
3847,1959-10-14,6,0,41,4
3848,1938-09-14,45,0,62,6
3849,1933-01-11,1,0,67,6
3850,1957-02-26,45,0,43,4
3851,1961-12-20,45,1,39,3
3852,1952-10-12,10,0,48,4
3853,1980-08-04,59,0,20,2
3854,1959-09-30,24,1,41,4
3855,1939-04-20,29,1,61,6
3856,1944-07-09,1,0,56,5
3857,1953-01-03,72,0,47,4
3858,1948-07-14,18,0,52,5
3859,1941-06-03,18,1,59,5
3860,1938-05-10,74,1,62,6
3861,1951-02-27,11,0,49,4
3862,1947-08-13,40,0,53,5
3863,1939-11-27,1,0,61,6
3864,1931-12-17,1,1,69,6
3865,1977-12-06,75,1,23,2
3866,1977-08-03,75,0,23,2
3868,1962-12-14,66,1,38,3
3869,1946-03-24,17,0,54,5
3870,1971-09-08,4,0,29,2
3871,1979-04-25,4,1,21,2
3872,1930-05-19,8,1,70,6
3873,1961-01-16,23,0,39,3
3874,1942-09-10,61,0,58,5
3875,1930-08-27,1,0,70,6
3876,1923-06-22,1,1,77,6
3877,1956-10-13,38,0,44,4
3880,1961-09-24,29,0,39,3
3881,1947-06-07,45,0,53,5
3882,1942-06-10,45,1,58,5
3883,1965-10-27,18,1,35,3
3884,1963-12-18,72,1,37,3
3885,1940-02-17,70,0,60,6
3886,1965-08-17,8,0,35,3
3887,1920-02-17,67,1,80,6
3888,1916-11-27,67,0,84,6
3890,1958-11-22,3,1,42,4
3891,1959-01-14,75,1,41,4
3892,1979-05-19,1,1,21,2
3893,1970-01-26,1,1,30,3
3894,1941-02-21,29,1,59,5
3895,1945-06-03,29,0,55,5
3896,1923-11-03,5,1,77,6
3897,1951-04-28,16,0,49,4
3898,1948-02-17,57,0,52,5
3899,1919-10-20,55,0,81,6
3900,1943-10-23,55,1,57,5
3901,1951-05-12,55,0,49,4
3902,1950-01-20,65,0,50,5
3903,1948-04-18,1,0,52,5
3904,1939-02-15,29,0,61,6
3905,1935-09-05,29,1,65,6
3906,1937-01-23,64,1,63,6
3907,1955-01-09,1,0,45,4
3908,1929-12-25,73,1,71,6
3909,1923-10-16,73,0,77,6
3910,1919-09-23,37,0,81,6
3911,1952-11-13,31,0,48,4
3912,1945-04-07,1,0,55,5
3913,1951-09-01,8,1,49,4
3914,1920-09-24,52,0,80,6
3915,1977-02-05,20,1,23,2
3916,1970-09-27,47,0,30,3
3917,1968-01-28,47,1,32,3
3918,1974-02-10,5,1,26,2
3919,1942-07-17,35,1,58,5
3920,1925-09-13,44,0,75,6
3921,1958-02-21,28,0,42,4
3922,1928-05-08,1,0,72,6
3923,1935-11-20,1,1,65,6
3924,1971-02-09,56,1,29,2
3925,1936-09-14,45,0,64,6
3926,1972-11-01,54,1,28,2
3927,1948-03-23,61,0,52,5
3928,1928-09-08,77,0,72,6
3929,1957-12-01,74,1,43,4
3930,1921-02-17,1,1,79,6
3931,1921-11-15,1,0,79,6
3932,1939-11-06,59,1,61,6
3933,1946-10-07,59,0,54,5
3934,1968-11-15,12,1,32,3
3935,1939-12-27,71,1,61,6
3936,1962-05-08,36,0,38,3
3937,1963-07-09,36,1,37,3
3938,1980-02-22,27,1,20,2
3939,1953-12-06,40,1,47,4
3942,1952-09-13,53,1,48,4
3943,1946-01-04,1,1,54,5
3944,1936-02-01,8,1,64,6
3945,1931-11-25,8,0,69,6
3946,1975-06-11,1,1,25,2
3947,1967-06-25,23,1,33,3
3948,1979-06-23,44,0,21,2
3949,1974-09-26,44,1,26,2
3950,1924-04-21,38,1,76,6
3951,1920-08-22,38,0,80,6
3952,1966-01-28,52,0,34,3
3953,1925-07-09,14,0,75,6
3954,1957-12-01,64,1,43,4
3955,1960-07-01,64,0,40,4
3956,1975-07-02,21,0,25,2
3957,1971-09-12,21,1,29,2
3958,1946-05-30,37,0,54,5
3959,1970-08-15,30,0,30,3
3960,1964-02-06,8,1,36,3
3961,1943-05-03,53,0,57,5
3962,1952-12-28,74,1,48,4
3963,1974-03-07,76,1,26,2
3964,1942-06-07,74,1,58,5
3965,1963-06-16,1,1,37,3
3966,1969-11-07,1,0,31,3
3967,1960-10-26,18,0,40,4
3968,1955-07-15,18,1,45,4
3969,1951-03-19,4,0,49,4
3970,1980-09-09,46,0,20,2
3971,1966-03-20,1,1,34,3
3972,1930-07-01,1,1,70,6
3973,1982-09-20,1,0,18,1
3974,1938-09-24,68,1,62,6
3975,1954-08-19,1,0,46,4
3976,1967-10-13,43,1,33,3
3977,1975-10-27,8,1,25,2
3978,1971-01-15,18,1,29,2
3979,1928-11-14,54,0,72,6
3980,1953-08-13,1,1,47,4
3981,1979-07-16,19,1,21,2
3982,1919-02-15,45,0,81,6
3983,1926-06-22,1,0,74,6
3984,1964-04-13,1,0,36,3
3985,1979-05-16,75,0,21,2
3987,1960-12-07,67,1,40,4
3988,1974-10-04,53,0,26,2
3989,1980-04-27,53,1,20,2
3990,1973-03-03,29,1,27,2
3991,1967-06-17,11,1,33,3
3992,1948-12-10,71,0,52,5
3993,1980-04-07,14,0,20,2
3994,1965-03-03,21,0,35,3
3995,1948-09-15,1,0,52,5
3996,1947-08-16,36,0,53,5
3997,1927-02-05,13,0,73,6
3998,1950-07-03,59,0,50,5
3999,1976-02-16,30,0,24,2
4000,1957-11-22,40,1,43,4
4001,1956-02-29,69,1,44,4
4002,1920-07-29,25,0,80,6
4003,1949-05-23,8,1,51,5
4004,1957-09-12,30,0,43,4
4006,1978-06-07,25,0,22,2
4007,1948-12-07,23,1,52,5
4008,1951-06-08,23,0,49,4
4009,1966-07-29,4,1,34,3
4010,1948-07-17,4,0,52,5
4011,1958-01-19,62,0,42,4
4012,1956-11-09,56,0,44,4
4013,1952-01-06,1,0,48,4
4014,1980-10-06,17,1,20,2
4015,1973-01-27,65,0,27,2
4016,1971-06-25,13,0,29,2
4017,1964-06-15,13,1,36,3
4018,1980-10-07,3,0,20,2
4019,1945-10-16,11,1,55,5
4020,1953-05-01,45,0,47,4
4021,1949-01-10,45,1,51,5
4022,1926-03-10,1,1,74,6
4023,1925-06-17,1,0,75,6
4024,1964-11-16,3,1,36,3
4025,1971-11-07,3,0,29,2
4026,1945-10-24,76,0,55,5
4027,1965-07-28,16,0,35,3
4028,1970-09-08,16,1,30,3
4029,1967-02-03,17,1,33,3
4030,1976-10-21,44,0,24,2
4031,1975-06-22,67,1,25,2
4032,1964-09-02,35,0,36,3
4033,1925-11-15,51,1,75,6
4034,1937-08-17,58,1,63,6
4035,1930-09-20,58,0,70,6
4036,1976-08-09,25,0,24,2
4037,1966-11-22,1,0,34,3
4040,1961-06-17,59,0,39,3
4041,1954-02-26,59,1,46,4
4042,1939-10-04,1,1,61,6
4043,1953-06-09,70,0,47,4
4044,1930-05-29,44,0,70,6
4046,1945-01-18,1,0,55,5
4047,1937-02-28,1,1,63,6
4048,1923-12-24,4,1,77,6
4049,1945-10-13,4,1,55,5
4050,1949-01-30,47,1,51,5
4051,1949-11-06,74,1,51,5
4052,1950-11-17,74,0,50,5
4053,1929-10-23,70,0,71,6
4054,1959-03-08,72,0,41,4
4055,1953-07-01,74,0,47,4
4056,1952-08-26,63,0,48,4
4057,1922-07-11,70,0,78,6
4059,1924-06-11,54,1,76,6
4060,1954-07-21,44,0,46,4
4061,1979-01-24,8,1,21,2
4062,1950-09-08,71,1,50,5
4063,1966-03-16,61,0,34,3
4064,1972-03-08,61,1,28,2
4065,1942-07-27,73,1,58,5
4066,1936-12-28,30,0,64,6
4067,1959-08-08,21,0,41,4
4068,1924-07-25,11,1,76,6
4069,1959-04-07,68,1,41,4
4070,1959-06-23,68,0,41,4
4071,1943-01-15,45,0,57,5
4072,1941-06-08,45,1,59,5
4073,1955-03-10,24,1,45,4
4074,1958-07-08,24,0,42,4
4075,1944-10-18,8,0,56,5
4076,1969-12-17,49,1,31,3
4077,1955-04-06,68,0,45,4
4078,1951-07-04,23,1,49,4
4079,1955-07-29,27,1,45,4
4080,1943-10-26,21,0,57,5
4081,1978-07-03,9,1,22,2
4082,1961-02-15,58,0,39,3
4083,1968-03-01,74,0,32,3
4084,1957-11-05,55,1,43,4
4085,1953-01-04,55,0,47,4
4086,1942-01-22,63,0,58,5
4087,1946-03-16,64,0,54,5
4088,1949-01-18,68,0,51,5
4089,1947-03-27,68,1,53,5
4090,1971-07-22,23,1,29,2
4091,1982-10-07,29,0,18,1
4092,1933-12-11,14,0,67,6
4093,1946-10-29,1,1,54,5
4094,1980-01-19,2,1,20,2
4095,1974-10-14,25,1,26,2
4096,1980-04-16,25,0,20,2
4098,1938-04-28,13,1,62,6
4099,1945-06-03,12,0,55,5
4100,1955-04-13,74,1,45,4
4101,1970-06-07,1,0,30,3
4102,1969-09-15,4,0,31,3
4103,1965-06-19,4,1,35,3
4104,1919-05-10,23,1,81,6
4105,1980-12-15,16,0,20,2
4106,1936-12-09,1,1,64,6
4107,1954-10-09,49,1,46,4
4108,1926-02-26,43,0,74,6
4109,1953-09-11,63,1,47,4
4112,1974-12-28,38,1,26,2
4113,1947-10-09,76,0,53,5
4114,1964-03-09,63,1,36,3
4115,1943-04-27,33,1,57,5
4116,1936-12-24,36,1,64,6
4117,1918-08-01,53,0,82,6
4118,1978-07-17,28,1,22,2
4119,1962-03-20,62,0,38,3
4120,1961-04-06,62,1,39,3
4121,1923-03-12,23,1,77,6
4122,1969-10-18,39,1,31,3
4123,1966-12-12,39,0,34,3
4124,1963-12-10,19,0,37,3
4125,1922-05-17,31,0,78,6
4126,1975-10-09,74,1,25,2
4127,1970-06-26,74,0,30,3
4129,1952-05-01,75,0,48,4
4131,1976-07-02,48,1,24,2
4132,1962-11-15,42,1,38,3
4133,1965-04-22,42,0,35,3
4134,1954-03-12,1,0,46,4
4136,1959-02-06,31,1,41,4
4137,1949-09-30,21,1,51,5
4138,1968-10-18,11,0,32,3
4139,1969-08-20,74,1,31,3
4140,1963-11-04,70,1,37,3
4141,1970-04-18,9,1,30,3
4142,1960-07-11,36,1,40,4
4143,1955-09-24,27,1,45,4
4144,1955-10-11,27,0,45,4
4145,1923-01-02,73,0,77,6
4146,1955-07-13,9,0,45,4
4147,1973-01-23,64,1,27,2
4148,1968-03-08,64,0,32,3
4149,1979-04-07,1,1,21,2
4150,1977-09-10,1,0,23,2
4151,1926-08-17,73,0,74,6
4152,1927-07-07,73,1,73,6
4153,1956-05-12,32,1,44,4
4154,1953-11-25,32,0,47,4
